lead_id,email,company_name,industry,job_title,seniority_level,company_size,country,email_opens,email_clicks,website_visits,time_on_site,pages_viewed,content_downloads,form_submissions,event_attendance,demo_requests,pricing_page_views,feature_page_views,days_since_first_interaction,total_interactions,last_interaction_days,interaction_frequency,engagement_score,intent_score,recency_score,is_recent,avg_interactions_per_day,high_frequency,engagement_depth,engagement_consistency,seniority_numeric,company_size_numeric,is_decision_maker,industry_encoded,is_major_market,content_engagement_ratio,has_demo_request,pricing_interest,lead_score,score_category,score_rank,model_version
LEAD_11,jordanflores@example.net,"Heath, Thompson and Henry",Finance,"Solicitor, Scotland",Executive,1000+,UK,1.1387597406892473,-0.8571097248853157,-1.386197807654882,0.3114789359976312,0.9124570395694946,0.7083579886039624,-0.018735935756413805,1.0270318985055649,-1.031151651139573,-1.4569978489899704,1.240739337882408,-1.227967887951299,0.4398906278961769,-0.6343408293022786,0.3780537897517388,-0.6799733887974447,-1.482209471873605,-0.06733739559007199,0,0.3780537897517388,1,0.9051860581599122,1.0733686893549759,1.3017579506463328,1.3895898330819627,0,-0.65811552015233,1,0.7683750420357015,0,0,0.0,unqualified,284,20251203_121149
LEAD_12,nelsonelizabeth@example.org,Reese PLC,Retail,Training and development officer,Mid,51-200,UK,0.7894112160888034,-1.550377229510807,0.5365682657599011,-0.006019046255101111,0.5467427952530639,1.423389605633534,-0.018735935756413805,-0.9736795920896916,-1.031151651139573,1.404536387978875,0.1979064987955878,0.9857414788189158,-0.6363073008529845,1.3212378352134169,-0.3935247626570755,0.6829187939768793,0.540692907365084,-0.643068361475982,0,-0.3935247626570755,0,0.3522501752987484,-0.2365682912259952,-0.5180341518415508,-0.01687760930868782,0,0.7401469164319405,1,-0.14981590710710405,0,1,3.9843764690588803,unqualified,242,20251203_121149
LEAD_13,suesullivan@example.net,Hernandez-Martinez,Technology,"Psychologist, occupational",Senior,11-50,USA,-0.6079828823129726,1.5693265413039035,-1.1240024340074115,-0.3592914490433526,-0.9161141820126588,-0.7217052454551809,-1.240644789435568,-0.9736795920896916,-1.031151651139573,0.6891528287366636,-0.49731539392895907,1.4517855560336979,-0.06655545622107552,-0.5121171627700477,-0.37558320083944297,-1.1150712276278003,-0.4707582822542605,-0.14829956266777816,0,-0.37558320083944297,0,-0.72575479526612,-0.1234867148636876,0.391861899402391,-0.7201113305040131,0,1.4392781347240757,1,-0.19685437786237073,0,1,0.0,unqualified,284,20251203_121149
LEAD_14,georgeramirez@example.net,Ortega Inc,Healthcare,"Nurse, mental health",Mid,201-1000,Germany,1.6627825275899133,-1.2037434771980613,-0.5996116867124707,0.9285876902353364,0.18102855093663323,-0.7217052454551809,-0.018735935756413805,1.0270318985055649,-1.031151651139573,-0.02623073050554772,-1.192537286653506,1.5391688205114695,-0.5096957798236714,-0.5121171627700477,-0.40187723348263316,-0.3990244985812719,-0.3262652551657827,-0.14829956266777816,0,-0.40187723348263316,0,0.7860921756975077,0.1731101054237363,-0.5180341518415508,0.6863561118866375,0,0.041015698139805254,1,-0.30571483875313077,0,1,0.0,unqualified,284,20251203_121149
LEAD_15,karen88@example.com,Nielsen-Adams,Retail,Water quality scientist,Senior,201-1000,India,1.6627825275899133,-0.16384222025982453,-1.5609947234198622,-0.9495693878794184,1.4610284060441407,-0.006673628425609235,-1.240644789435568,-0.9736795920896916,-1.031151651139573,-0.7416142897477591,-0.49731539392895907,0.3158031178226667,-0.699613061367641,-1.0010118288989716,-0.36973462161600446,-0.5979263677608634,-1.6267024989620829,0.2969923562596054,1,-0.36973462161600446,0,-0.16049885559850052,2.604040906995171,0.391861899402391,0.6863561118866375,0,0.7401469164319405,0,0.9038458378108695,0,1,0.0,unqualified,284,20251203_121149
LEAD_16,jonathon14@example.org,Wilson-Jones,Finance,"Engineer, chemical",Executive,1000+,USA,0.2653884291881374,0.18279153205292106,-1.4735962655373722,-1.629283378054282,-0.18468569337979746,-0.7217052454551809,-0.018735935756413805,1.0270318985055649,0.969789457151966,-1.4569978489899704,0.8931283915201347,0.6362084209078294,-0.38308425879435826,0.09900116989110715,-0.36186431130298224,-1.4813821700335479,-0.6152513093427383,-0.410235985566239,0,-0.36186431130298224,0,-1.0871431282554853,0.8535381049066499,1.3017579506463328,1.3895898330819627,0,-0.65811552015233,1,0.057153364216069355,1,0,6.261737487861638,unqualified,223,20251203_121149
LEAD_17,solomonanthony@example.com,Smith-Kerr,Technology,"Programmer, systems",Executive,201-1000,USA,1.3134340029894693,-0.5104759725725702,-1.2987993497723918,-1.419108657408107,-0.7332570598544434,1.423389605633534,-1.240644789435568,-0.9736795920896916,-1.031151651139573,-0.02623073050554772,-0.14970444756668563,0.22841985334489504,1.136253993557399,-0.3898934962378167,-0.2023851523700995,-0.9149262217658366,-1.0487303906081715,-0.21680601173352937,0,-0.2023851523700995,1,-1.0457829375480985,0.8942474723970807,1.3017579506463328,0.6863561118866375,0,1.4392781347240757,1,0.9038458378108695,0,1,2.4338419764409966,unqualified,260,20251203_121149
LEAD_18,tricianelson@example.com,"Collins, Black and King",Healthcare,Aeronautical engineer,Senior,11-50,USA,-1.6560284561143046,-1.2037434771980613,-0.07522093941752987,0.9107004799675767,-1.464685548487305,-0.006673628425609235,-0.018735935756413805,-0.9736795920896916,-1.031151651139573,0.6891528287366636,-0.8449263402912326,0.6362084209078294,-0.699613061367641,0.587895836020031,-0.38501228281187116,-1.1962894908761332,-0.037279200988827144,-0.5299783503198211,0,-0.38501228281187116,0,-0.8504220367600163,-0.4898710222775642,0.391861899402391,-0.7201113305040131,0,0.041015698139805254,1,-0.2476559262780587,0,1,2.1595090735470306,unqualified,263,20251203_121149
LEAD_19,debbiejames@example.com,Cruz Inc,Education,Public relations officer,Senior,201-1000,Germany,-0.9573314069134166,-0.5104759725725702,-0.5122132288299805,-0.5336917491540084,-0.18468569337979746,-0.006673628425609235,-1.240644789435568,-0.9736795920896916,0.969789457151966,0.6891528287366636,-1.5401482330157794,-0.7036683010846692,-0.6363073008529845,-1.1232354954312025,-0.24652127612726127,-0.9571928689665001,0.3961998802766062,0.48783175008562685,1,-0.24652127612726127,1,-0.44034014591656434,-0.35960104630818585,0.391861899402391,0.6863561118866375,0,-1.3572467384444653,1,-0.17992052839047473,1,1,26.24291960003079,unqualified,93,20251203_121149
LEAD_20,iroberts@example.net,Miller Ltd,Finance,"Administrator, arts",Mid,1-10,USA,-0.6079828823129726,-0.8571097248853157,1.4979513024672926,-1.2447083572974513,-1.6475426706455203,-0.006673628425609235,1.2031729179227404,1.0270318985055649,-1.031151651139573,0.6891528287366636,1.240739337882408,0.1410365888671234,0.8197251909841162,1.4434615017456478,-0.21856390018076652,0.294645770182552,0.6851859344535618,-0.6572046128705021,0,-0.21856390018076652,1,-1.1722101871572028,-0.41273748387464276,-0.5180341518415508,-1.4233450516993382,0,-0.65811552015233,1,-0.3439114916972571,0,1,7.3451191156069875,unqualified,216,20251203_121149
LEAD_21,ljones@example.net,Snow-Hunter,Education,"Engineer, civil (consulting)",Senior,51-200,UK,0.9640854783890254,-1.2037434771980613,-0.9492055182424313,-0.14464492583023777,-0.0018285712215821144,0.7083579886039624,1.2031729179227404,1.0270318985055649,0.969789457151966,1.404536387978875,-1.5401482330157794,1.3061467819040786,0.56650214892549,-1.0010118288989716,-0.334398352801089,-0.7471027696455567,2.13011620533834,0.2969923562596054,1,-0.334398352801089,0,-0.09948524093795831,0.24289759255018895,0.391861899402391,-0.01687760930868782,0,-1.3572467384444653,1,0.15875646104744537,1,1,30.54500407972224,unqualified,62,20251203_121149
LEAD_22,brettspencer@example.org,Mack-Martinez,Healthcare,Radio broadcast assistant,Mid,1000+,USA,-0.08396009541230662,0.18279153205292106,0.18697443422994056,1.648547903512659,-0.0018285712215821144,0.7083579886039624,-0.018735935756413805,-0.9736795920896916,0.969789457151966,1.404536387978875,-1.192537286653506,-0.7036683010846692,-0.8262245823969542,0.22122483642333812,-0.2786638879938899,0.48816071373853,1.4076510698959508,-0.4451608419527005,0,-0.2786638879938899,1,1.076786849392687,-0.2987139923224981,-0.5180341518415508,1.3895898330819627,0,0.041015698139805254,1,-0.18581056298939508,1,1,27.813966099393962,unqualified,82,20251203_121149
LEAD_23,xhill@example.net,Chen-Johns,Technology,Arts administrator,Senior,11-50,Germany,-0.4333086200127506,-0.5104759725725702,-0.5122132288299805,1.5546400496069213,1.2781712838859254,1.423389605633534,1.2031729179227404,-0.9736795920896916,-1.031151651139573,-1.4569978489899704,0.5455174451578613,0.8692304595152204,-0.19316697725038862,-1.2454591619634336,-0.360043684330373,0.08165501860274083,-1.3377164447851273,0.7422842751869888,1,-0.360043684330373,0,2.573673751377047,-0.26189856433115205,0.391861899402391,-0.7201113305040131,0,1.4392781347240757,1,0.09102106315986136,0,0,0.0,unqualified,284,20251203_121149
LEAD_24,vtorres@example.org,Payne Ltd,Finance,Applications developer,Senior,1000+,UK,1.4881082652896913,1.5693265413039035,1.4979513024672926,-0.13570132069635799,-1.0989713041708742,0.7083579886039624,1.2031729179227404,1.0270318985055649,-1.031151651139573,-0.02623073050554772,-0.49731539392895907,1.3061467819040786,1.136253993557399,-0.3898934962378167,-0.30194667735881964,1.9886266893620725,0.10721382609965065,-0.21680601173352937,0,-0.30194667735881964,0,-0.7641816391148268,-0.25847040706880003,0.391861899402391,1.3895898330819627,0,-0.65811552015233,1,-0.29043617757548024,0,1,0.0,unqualified,284,20251203_121149
LEAD_25,mendozajane@example.org,Anderson Inc,Technology,Geoscientist,Senior,201-1000,Canada,0.6147369537885814,-1.2037434771980613,1.3231543867023123,0.9285876902353364,-1.464685548487305,-0.006673628425609235,-1.240644789435568,-0.9736795920896916,-1.031151651139573,0.6891528287366636,-0.49731539392895907,0.8983582143411443,-0.5096957798236714,-1.2454591619634336,-0.3822345262308045,0.6452103146115825,-0.4707582822542605,0.7422842751869888,1,-0.3822345262308045,0,-0.8480753592730723,-0.3134637631523643,0.391861899402391,0.6863561118866375,0,1.4392781347240757,1,-0.33796979012817074,0,1,0.0,unqualified,284,20251203_121149
LEAD_26,vreynolds@example.org,Valentine Ltd,Healthcare,Interior and spatial designer,Entry,11-50,India,0.7894112160888034,0.18279153205292106,1.5853497603497828,-0.07309608475919949,-1.6475426706455203,-0.006673628425609235,-0.018735935756413805,-0.9736795920896916,-1.031151651139573,0.6891528287366636,-1.192537286653506,0.2575476081708189,-0.19316697725038862,-0.5121171627700477,-0.3223085129304396,1.1739577835139965,-0.037279200988827144,-0.14829956266777816,0,-0.3223085129304396,0,-1.095356499459789,-0.3145075930880164,-1.4279302030854926,-0.7201113305040131,0,0.041015698139805254,0,-0.3466538154983738,0,1,1.7891315329586517,unqualified,266,20251203_121149
LEAD_27,oharris@example.org,"Barr, Hayes and Young",Education,Museum education officer,Executive,1-10,Germany,-0.08396009541230662,-1.550377229510807,0.18697443422994056,-1.419108657408107,-0.3675428155380128,-0.7217052454551809,-1.240644789435568,-0.9736795920896916,-1.031151651139573,-1.4569978489899704,-0.14970444756668563,0.08278107921527562,1.706005838189308,0.710119502552262,-0.12538164753313924,-0.6911616189387968,-2.2046746073159937,-0.5531103980563086,0,-0.12538164753313924,1,-0.9906360166049162,-0.2987139923224981,1.3017579506463328,-1.4233450516993382,0,-1.3572467384444653,1,-0.3625116009570056,0,0,0.405551887565732,unqualified,280,20251203_121149
LEAD_28,scott39@example.com,"Wells, Alvarado and Martinez",Technology,"Doctor, hospital",Mid,1000+,Germany,1.6627825275899133,0.18279153205292106,-1.5609947234198622,-0.43978389524827066,0.3638856730948486,-0.006673628425609235,-1.240644789435568,-0.9736795920896916,0.969789457151966,1.404536387978875,0.5455174451578613,-1.3153511524290706,0.4398906278961769,1.199014168681186,0.5624011225162268,-0.7495890430103015,0.9741719886305173,-0.6278447061280372,0,0.5624011225162268,1,-0.10945862025747002,2.604040906995171,-0.5180341518415508,1.3895898330819627,0,1.4392781347240757,1,0.9038458378108695,1,1,28.640256945264934,unqualified,73,20251203_121149
LEAD_29,robertjacobson@example.com,Hansen Inc,Finance,Careers adviser,Mid,51-200,UK,-0.08396009541230662,-1.550377229510807,0.09957597634745041,-0.019434453955920788,0.7295999174112793,-1.4367368624847525,1.2031729179227404,-0.9736795920896916,-1.031151651139573,0.6891528287366636,0.8931283915201347,0.6362084209078294,-0.6363073008529845,1.5656851682778787,-0.38038268851009344,-0.4868728241355914,0.3961998802766062,-0.670365950375745,0,-0.38038268851009344,0,0.4601973396981693,-0.29002503641544963,-0.5180341518415508,-0.01687760930868782,0,-0.65811552015233,1,-0.45086211994081077,0,1,18.985467977204834,unqualified,143,20251203_121149
LEAD_30,leonshannon@example.org,Miller Inc,Retail,Camera operator,Mid,1000+,Canada,-0.08396009541230662,1.5693265413039035,0.6239667236423913,-1.5577345369832436,-0.18468569337979746,-0.7217052454551809,-0.018735935756413805,1.0270318985055649,-1.031151651139573,-0.02623073050554772,-1.192537286653506,0.5196974016041338,0.24997334635220725,0.22122483642333812,-0.30691042569486665,0.6137175186581476,-0.3262652551657827,-0.4451608419527005,0,-0.30691042569486665,0,-1.0449029334904947,-0.33284917624304566,-0.5180341518415508,1.3895898330819627,0,0.7401469164319405,1,-0.37828847934697074,0,1,0.0,unqualified,284,20251203_121149
LEAD_31,freyes@example.org,"Harris, Thomas and Jones",Technology,Hydrogeologist,Executive,11-50,UK,0.2653884291881374,0.8760590366784122,0.012177518464960272,-1.2715391726990906,-1.2818284263290896,1.423389605633534,1.2031729179227404,-0.9736795920896916,-1.031151651139573,-0.7416142897477591,-1.5401482330157794,-0.9949458493439078,-0.12986121673573206,0.954566835616724,-0.03223719701640351,0.16784582858056304,-0.7597443364312161,-0.5935914815951616,0,-0.03223719701640351,1,-1.099463185061941,-0.233983569480571,1.3017579506463328,-0.7201113305040131,0,1.4392781347240757,1,-0.0638027034403307,0,1,0.0,unqualified,284,20251203_121149
LEAD_32,jason08@example.org,Wagner LLC,Retail,Agricultural engineer,Executive,11-50,Germany,-1.3066799315138606,1.2226927889911579,1.4105528445848026,-0.13570132069635799,1.2781712838859254,1.423389605633534,-1.240644789435568,1.0270318985055649,0.969789457151966,-0.02623073050554772,-1.192537286653506,-0.9366903396920602,-0.6363073008529845,0.587895836020031,-0.1766805392318706,1.8145875538299285,0.10721382609965065,-0.5299783503198211,0,-0.1766805392318706,1,0.6887050599893345,-0.46346494606755506,1.3017579506463328,-0.7201113305040131,0,0.7401469164319405,1,-0.23117974841351127,1,1,26.677858360677384,unqualified,88,20251203_121149
LEAD_33,trevorfreeman@example.com,Farley-Elliott,Education,Colour technologist,Mid,1-10,UK,-1.6560284561143046,1.5693265413039035,-1.386197807654882,0.13707863588697544,-0.5503999376962282,-0.006673628425609235,-1.240644789435568,-0.9736795920896916,-1.031151651139573,-0.02623073050554772,-0.49731539392895907,1.2478912722522308,0.3132791068668638,0.710119502552262,-0.34620538939991025,-1.342565240501958,-1.0487303906081715,-0.5531103980563086,0,-0.34620538939991025,0,-0.30364618230208035,-0.4898710222775642,-0.5180341518415508,-1.4233450516993382,0,-1.3572467384444653,1,0.3619626547101975,0,1,0.0,unqualified,284,20251203_121149
LEAD_34,pughkathryn@example.com,"Ferguson, Simon and Marsh",Healthcare,Data scientist,Entry,201-1000,Canada,-0.08396009541230662,-1.2037434771980613,0.012177518464960272,0.3964431847694892,0.7295999174112793,-1.4367368624847525,-1.240644789435568,1.0270318985055649,0.969789457151966,-0.7416142897477591,-1.192537286653506,-1.198840133125375,1.579394317159995,-1.4899064950278955,0.7052571752567985,-0.4234728533345965,-0.4707582822542605,1.632868113041756,1,0.7052571752567985,1,0.8421191006982941,-0.28050856089820614,-1.4279302030854926,0.6863561118866375,0,0.041015698139805254,1,-0.45086211994081077,1,1,26.47001967839185,unqualified,90,20251203_121149
LEAD_35,mark23@example.net,Johnson-Moreno,Retail,Economist,Executive,201-1000,USA,0.6147369537885814,-0.5104759725725702,-0.774408602477451,1.3623525392285059,-0.5503999376962282,-1.4367368624847525,-0.018735935756413805,-0.9736795920896916,-1.031151651139573,-0.02623073050554772,0.1979064987955878,0.19929209851897114,0.56650214892549,-0.3898934962378167,-0.24928099532793138,-0.9555353533900033,-0.6152513093427383,-0.21680601173352937,0,-0.24928099532793138,1,0.25896974519272714,0.039350755098035275,1.3017579506463328,0.6863561118866375,0,0.7401469164319405,1,-0.45086211994081077,0,1,4.066016468323321,unqualified,240,20251203_121149
LEAD_36,joel89@example.com,Gutierrez-Walker,Healthcare,"Engineer, communications",Executive,1000+,India,0.7894112160888034,-0.5104759725725702,0.7113651815248814,1.0046083338733145,0.18102855093663323,-0.7217052454551809,-0.018735935756413805,-0.9736795920896916,0.969789457151966,-0.02623073050554772,-0.49731539392895907,1.3061467819040786,-0.9528361034262672,-0.5121171627700477,-0.4209361539804738,0.6771174894591421,0.2517068531881284,-0.14829956266777816,0,-0.4209361539804738,0,0.8409457619548221,-0.2540374450916206,1.3017579506463328,1.3895898330819627,0,0.041015698139805254,0,-0.38079101867779286,1,1,33.44091458921859,unqualified,42,20251203_121149
LEAD_37,tharris@example.com,Yoder LLC,Education,Fashion designer,Entry,1-10,India,0.7894112160888034,-0.16384222025982453,-0.6870101445949609,0.6334487208173034,-1.464685548487305,-0.7217052454551809,-1.240644789435568,1.0270318985055649,0.969789457151966,-1.4569978489899704,0.1979064987955878,-1.6066287006883093,-1.4592821875435196,0.09900116989110715,0.36150979834979763,-0.8987654448949949,-1.0487303906081715,-0.410235985566239,0,0.36150979834979763,1,-0.8867955378076472,0.03621926529107908,-1.4279302030854926,-1.4233450516993382,0,-1.3572467384444653,0,-0.29454966327715537,1,0,22.725679111645874,unqualified,121,20251203_121149
LEAD_38,patricia06@example.net,"Velasquez, Torres and Haynes",Healthcare,"Engineer, manufacturing",Mid,1000+,Germany,-1.3066799315138606,-0.5104759725725702,-0.3374163130650003,-0.7796408903357025,1.4610284060441407,1.423389605633534,-0.018735935756413805,-0.9736795920896916,-1.031151651139573,-0.02623073050554772,0.8931283915201347,0.9274859691670682,1.579394317159995,0.46567216948780005,-0.24734544566230302,-0.184376231424963,-0.6152513093427383,-0.5045330978096849,0,-0.24734544566230302,1,0.04014206953520559,-0.4323989740557796,-0.5180341518415508,1.3895898330819627,0,0.041015698139805254,1,0.02727010044213522,0,1,0.0,unqualified,284,20251203_121149
LEAD_39,reneepruitt@example.net,"Moore, Sutton and Joseph",Education,"Therapist, drama",Senior,11-50,India,1.3134340029894693,-1.2037434771980613,0.36177134999492083,0.2935917257298717,-0.7332570598544434,-0.006673628425609235,1.2031729179227404,-0.9736795920896916,0.969789457151966,-0.02623073050554772,1.240739337882408,-0.03372994008841989,-0.0032496957064189597,0.3434485029555691,-0.2753387902145835,0.16370203963932178,0.6851859344535618,-0.4764093976669028,0,-0.2753387902145835,1,-0.3716998294234543,-0.1576825835556494,0.391861899402391,-0.7201113305040131,0,-1.3572467384444653,0,-0.28829716501060915,1,1,44.93780202080492,cold,10,20251203_121149
LEAD_40,cory81@example.org,Gardner LLC,Technology,Investment analyst,Senior,11-50,UK,0.44006269148835936,0.5294252843656666,1.2357559288198223,1.1253470031806916,1.4610284060441407,-1.4367368624847525,-0.018735935756413805,1.0270318985055649,-1.031151651139573,0.6891528287366636,-0.8449263402912326,1.7721908591188607,0.1866675858375507,-1.4899064950278955,-0.37285959776970445,1.5336386636137571,0.2517068531881284,1.632868113041756,1,-0.37285959776970445,0,2.2894324407709634,-0.3223810531740777,0.391861899402391,-0.7201113305040131,0,1.4392781347240757,1,-0.45086211994081077,0,1,22.73754156713834,unqualified,120,20251203_121149
LEAD_41,prandolph@example.org,"Daugherty, Salazar and Sloan",Retail,Industrial buyer,Senior,51-200,USA,-0.4333086200127506,-0.5104759725725702,0.6239667236423913,-1.1508005033917135,-0.3675428155380128,1.423389605633534,-1.240644789435568,1.0270318985055649,0.969789457151966,-0.7416142897477591,-1.5401482330157794,1.3352745367300025,0.8197251909841162,-0.8787881623667406,-0.32152070381606146,0.3530731942540572,-0.4707582822542605,0.14856171661714418,0,-0.32152070381606146,0,-0.8498353673882802,-0.367742919806272,0.391861899402391,-0.01687760930868782,0,0.7401469164319405,1,-0.1605675575654507,1,1,25.171517183483353,unqualified,100,20251203_121149
LEAD_42,curtishunter@example.net,Haynes-Nelson,Retail,Wellsite geologist,Entry,11-50,India,-0.25863435771252863,0.5294252843656666,0.44916980787741095,-0.8333025211389812,-1.0989713041708742,-0.006673628425609235,-0.018735935756413805,-0.9736795920896916,-1.031151651139573,0.6891528287366636,0.1979064987955878,0.5196974016041338,-0.38308425879435826,-0.023222496641123823,-0.3556113527655161,0.08414129196748522,-0.037279200988827144,-0.37094552213146986,0,-0.3556113527655161,0,-0.9472224830964534,-0.3395595115436661,-1.4279302030854926,-0.7201113305040131,0,0.7401469164319405,0,-0.29454966327715537,0,1,22.043655763915684,unqualified,130,20251203_121149
